evt LepGood1_charge LepGood2_charge LepGood1_convVeto LepGood2_convVeto LepGood1_lostHits LepGood2_lostHits LepGood1_mvaTTH LepGood2_mvaTTH LepGood1_pdgId LepGood2_pdgId LepGood1_pt LepGood2_pt LepGood1_tightCharge LepGood2_tightCharge met_pt mhtJet25 minMllAFAS nBJetLoose25 nBJetMedium25 nJet25 nLepGood10
54748 1 -1 1 1 0 0 0.94158244133 0.878725528717 -11 11 47.4980659485 28.0543823242 2 2 108.460517883 109.584884644 66.3953857422 3 2 4 2
54768 1 -1 1 1 0 0 -0.240074276924 0.839532077312 -11 11 80.9271011353 20.1870689392 2 2 380.58895874 430.939605713 74.1166763306 3 1 7 2
87204 1 -1 1 1 0 0 0.965018093586 0.388724595308 -11 11 62.1098365784 57.347492218 2 2 63.7650794983 61.2665596008 79.8849716187 3 1 4 2
87278 1 -1 1 1 0 0 0.287503063679 0.537037491798 -11 11 37.5571556091 34.2658729553 2 2 63.859413147 45.7353439331 136.449737549 3 1 6 2
87288 -1 1 1 1 0 0 -0.316673576832 0.878451764584 11 -11 131.952346802 43.3067054749 2 1 64.5207595825 67.0645980835 179.222961426 3 1 4 2
87298 -1 1 0 1 1 0 -0.413087666035 0.939512252808 11 -11 116.687858582 49.5134849548 2 2 151.85333252 138.966888428 69.026550293 2 2 5 2
87354 -1 -1 1 1 0 0 0.970463037491 0.178224682808 11 11 132.587631226 30.9943084717 2 2 85.7524871826 167.027786255 117.336349487 2 1 4 2
87377 -1 1 1 1 0 0 0.760031998158 0.0914113372564 11 -11 24.9355964661 13.3492136002 2 2 51.3097686768 87.9281387329 37.6108779907 2 1 6 2
58639 -1 1 1 1 0 0 0.867559552193 -0.00588771188632 11 -11 107.370513916 20.0440292358 2 2 158.401489258 151.074478149 14.8141441345 3 2 8 2
58667 1 -1 1 1 0 0 0.893370985985 0.967142939568 -11 11 133.296478271 77.3736190796 2 2 362.482391357 353.192382812 200.072113037 6 6 9 2
58682 1 1 0 1 0 0 0.916072130203 -0.976846933365 -11 -11 75.0838775635 41.3821716309 2 2 60.7970275879 112.378593445 72.3549499512 2 1 3 3
67487 1 -1 1 1 0 0 0.893140971661 0.929448485374 -11 11 125.375686646 69.5010528564 2 2 40.7324943542 101.107528687 153.310256958 2 1 3 2
68324 1 1 1 1 0 0 0.97432911396 0.953972637653 -11 -11 46.1666793823 33.2696647644 2 2 133.046691895 106.121925354 62.2125740051 2 2 7 2
68347 -1 1 1 1 0 0 0.941411852837 0.87546056509 11 -11 39.1832618713 35.7088279724 2 2 48.3379898071 14.5664663315 88.9388427734 2 0 4 2
68382 -1 1 1 1 0 0 0.890686988831 0.515461266041 11 -11 75.8989334106 39.5085411072 2 2 5.09208059311 22.7527694702 114.964149475 2 2 4 2
94600 -1 1 1 0 0 0 0.920290708542 0.621265232563 11 -11 49.8097229004 35.250328064 2 1 26.8525276184 48.0244445801 91.1243286133 3 2 4 2
117905 -1 -1 1 1 0 0 -0.0735645741224 0.855755269527 11 11 81.7086029053 18.9307670593 2 2 177.368164062 209.528533936 40.6581115723 4 2 5 2
117918 -1 -1 1 1 0 0 0.920872449875 0.528857409954 11 11 108.80153656 44.8990097046 2 2 187.532211304 165.804458618 138.363006592 2 2 5 2
117927 -1 1 1 1 0 0 0.93367433548 -0.309002518654 11 -11 66.0679244995 21.5756855011 2 2 56.3235092163 37.9262695312 46.4003868103 2 1 6 2
117944 -1 1 1 1 0 0 0.761729598045 0.935491502285 11 -11 102.667510986 71.6162185669 0 2 120.455558777 45.426940918 311.685699463 1 1 3 2
132594 -1 1 1 1 0 0 0.944379925728 0.912542819977 11 -11 73.1615447998 47.3553886414 2 2 87.3690490723 97.8240127563 50.3162384033 2 1 4 2
149144 -1 1 1 1 0 0 0.85181337595 0.0949750095606 11 -11 48.0924415588 36.0581359863 2 1 110.980712891 112.305595398 76.4584579468 3 0 6 2
149147 1 -1 1 1 0 0 0.889166235924 -0.0958394855261 -11 11 65.329246521 44.2827796936 2 2 84.9585418701 21.7735099792 165.308883667 1 0 4 2
149197 -1 -1 1 1 0 1 0.905935227871 -0.0389375723898 11 11 48.4192314148 17.9454650879 2 0 114.906944275 106.448455811 42.2766227722 3 1 6 2
132302 -1 1 1 1 0 0 0.782830297947 0.367078512907 11 -11 53.347026825 10.5767564774 2 2 175.150161743 145.118911743 55.4431686401 1 1 5 2
132338 -1 -1 1 1 0 0 0.886775970459 0.865538418293 11 11 70.7602233887 17.7823143005 2 2 82.0769271851 43.9540176392 9.2792224884 2 1 6 2
132372 1 -1 1 1 0 0 0.970817089081 0.967021226883 -11 11 95.4870223999 92.3031692505 2 2 103.973388672 85.0081710815 189.699584961 3 2 3 2
135109 1 -1 1 1 0 0 0.95136320591 -0.899864792824 -11 11 73.3787307739 42.4244117737 2 2 102.702323914 67.0392379761 89.8397064209 2 2 6 2
135129 -1 1 1 1 0 0 -0.440418332815 -0.0786804407835 11 -11 18.2067260742 12.8373603821 2 2 39.0734939575 10.9148311615 25.948682785 4 2 6 2
135509 1 -1 1 1 0 0 0.596293568611 0.0617273934186 -11 11 26.522441864 22.5506649017 2 2 12.854136467 82.478553772 67.6357116699 3 2 5 2
135533 1 -1 1 1 0 0 0.94269746542 0.902950167656 -11 11 89.2040328979 59.0731735229 2 2 51.8943862915 56.4408416748 83.8734436035 1 1 6 2
135579 -1 1 1 1 0 0 0.927320539951 0.894977390766 11 -11 79.1871948242 32.8387374878 2 2 145.143936157 107.656547546 126.899024963 2 1 3 2
135594 1 -1 1 1 0 0 -0.989425837994 -0.912367641926 -11 11 28.5436630249 17.2557487488 2 2 71.2603378296 83.5559844971 2.14564776421 4 1 6 2
143546 -1 1 1 1 0 0 -0.84499001503 0.537762105465 11 -11 29.0908718109 25.9110393524 2 2 38.9272727966 71.0193481445 42.7421073914 1 0 6 2
143579 1 -1 1 1 0 0 0.926728785038 0.944621682167 -11 11 105.205558777 59.8696899414 2 2 78.2799682617 130.735900879 144.854873657 2 1 4 2
143580 1 -1 1 1 0 0 0.141388565302 0.807146906853 -11 11 240.435836792 13.9161930084 0 2 86.9840164185 28.9970188141 108.220787048 2 1 4 2
159207 1 1 1 1 0 1 0.522653162479 -0.907793998718 -11 -11 168.619033813 18.204076767 0 1 22.7805175781 102.938796997 116.767463684 4 2 7 2
159239 1 -1 1 1 0 0 0.873380422592 0.931168019772 -11 11 81.7749938965 22.7494678497 2 2 118.519699097 98.4009933472 72.8442306519 4 3 5 2
159256 -1 1 1 1 0 0 0.959194719791 0.920753955841 11 -11 32.5562438965 29.9925327301 2 2 58.0116500854 57.5920524597 68.9220046997 1 0 2 2
164005 -1 1 1 1 0 0 0.879868447781 -0.588246285915 11 -11 173.042129517 23.0903358459 0 2 145.01965332 75.4558868408 125.498420715 3 1 5 2
164011 -1 1 1 1 0 0 -0.345241904259 0.157078281045 11 -11 143.124755859 71.8211746216 2 2 44.0139884949 68.4432220459 427.72277832 2 1 8 2
164024 1 1 1 1 0 0 0.961949527264 -0.848760426044 -11 -11 97.2666244507 14.9257459641 2 2 60.9962768555 74.7171630859 85.4854278564 1 1 6 2
164028 1 -1 1 1 0 0 0.207835167646 0.605977535248 -11 11 40.3439064026 31.6085987091 2 2 88.558380127 90.0993881226 56.5440864563 2 2 6 2
164045 1 -1 1 1 0 0 0.91658860445 0.951385855675 -11 11 164.279449463 70.0730743408 2 2 130.275741577 91.3089065552 49.4811172485 2 1 7 3
164057 -1 -1 1 1 0 0 0.799224257469 0.944067597389 11 11 44.5529556274 28.5783996582 2 2 94.3361282349 136.060272217 88.3792037964 2 2 8 2
164087 1 1 1 1 0 0 0.926168859005 -0.977940142155 -11 -11 27.3428230286 22.6998672485 2 2 37.6481933594 10.9056310654 24.8886013031 2 2 4 2
37840 -1 1 1 1 0 0 0.954662501812 0.628010571003 11 -11 67.0353775024 39.9366722107 2 2 69.2097167969 117.587463379 184.335510254 2 1 3 2
87741 1 -1 1 1 0 0 0.942459762096 -0.465334266424 -11 11 74.1550064087 39.5385093689 2 2 31.9589748383 30.7708530426 101.820625305 3 3 6 2
87772 -1 1 1 1 0 0 -0.00603367062286 0.0266187861562 11 -11 16.6865978241 12.4425506592 2 2 87.2614746094 67.9185562134 126.369682312 3 2 4 2
99211 -1 1 1 1 0 0 0.643304646015 0.345876395702 11 -11 58.8317222595 19.9306182861 2 2 93.4208297729 79.618560791 9.40039634705 3 2 6 2
99242 1 -1 1 1 0 0 0.944380223751 -0.6164457798 -11 11 47.0877876282 19.7717113495 2 2 37.6809616089 16.8996276855 36.417427063 2 2 5 2
99291 1 -1 1 1 0 0 0.971273183823 0.0539441891015 -11 11 265.706054688 16.1023654938 2 2 69.1100006104 47.2512245178 33.7503814697 2 1 6 3
107514 -1 -1 1 1 0 0 0.786247968674 0.957166433334 11 11 33.1344642639 29.3482398987 2 2 140.14201355 104.058166504 17.23072052 3 3 6 3
107532 -1 -1 1 1 0 0 0.926371455193 0.962075054646 11 11 304.777618408 45.0069465637 2 2 65.6660690308 295.517578125 243.983016968 2 1 4 2
107559 1 -1 1 1 0 0 -0.690686523914 -0.750312328339 -11 11 65.9042663574 40.8608818054 2 2 25.7646160126 109.234100342 36.6984710693 3 0 3 2
93110 1 -1 1 1 0 0 0.300775498152 0.910902380943 -11 11 49.0277748108 29.2370758057 2 2 159.676956177 129.347290039 67.1231307983 3 2 6 2
93111 -1 1 1 1 0 0 0.941298365593 0.919839382172 11 -11 72.0994796753 31.6270465851 2 2 103.33556366 99.5827713013 48.4087295532 3 2 3 2
93145 -1 1 1 1 0 0 0.952770233154 0.889067411423 11 -11 186.649307251 89.9261932373 2 2 151.321243286 247.523422241 336.647094727 1 1 2 2
93234 1 1 1 1 0 0 0.94432258606 -0.411748766899 -11 -11 37.1105957031 35.9271736145 2 2 94.4959259033 94.6967849731 57.0270805359 1 0 4 2
93248 -1 1 1 1 0 0 0.2496560812 0.501594364643 11 -11 82.1089401245 12.0584030151 2 2 121.175193787 117.685409546 19.1788425446 2 1 4 3
93282 -1 1 1 1 0 0 0.91601896286 0.959233105183 11 -11 96.4518051147 52.3059387207 2 2 45.0276412964 60.2637176514 31.9449520111 1 0 1 3
93283 -1 1 1 1 0 0 0.909985363483 0.87465929985 11 -11 208.522293091 156.490005493 0 2 165.329391479 156.773681641 370.519317627 3 2 4 2
93297 -1 1 1 1 0 0 0.952830135822 0.288238793612 11 -11 110.704444885 16.9543628693 2 2 45.249370575 66.9640350342 86.3584213257 2 2 4 2
93419 1 -1 0 1 0 0 -0.243269652128 -0.244508907199 -11 11 54.0254974365 25.9480113983 2 2 73.819694519 66.0868835449 14.0844688416 2 1 3 2
93473 1 -1 1 1 0 0 0.96908313036 0.864375948906 -11 11 55.9231109619 20.194185257 2 2 98.7985076904 97.9744110107 55.5202217102 2 1 4 2
107003 -1 1 1 1 0 0 0.885461330414 0.1236352548 11 -11 26.4517536163 9.15854549408 2 2 158.984176636 176.086303711 47.5663032532 2 0 5 1
107014 1 1 1 1 0 0 0.65070605278 0.909411609173 -11 -11 30.3443241119 27.4803466797 2 2 66.4748306274 35.4183349609 10.8692016602 2 1 4 3
107049 -1 1 0 1 0 0 0.695104658604 0.970136225224 11 -11 66.2810745239 59.1929664612 2 2 45.1534729004 36.8876228333 123.611328125 1 0 1 2
107087 1 -1 1 1 0 0 0.950443327427 -0.186090171337 -11 11 112.582809448 11.8181362152 2 2 52.0803985596 39.6991653442 82.3185272217 3 1 5 2
50522 1 -1 1 1 0 0 0.863537549973 0.942108333111 -11 11 49.5635185242 30.6720428467 2 2 40.8199691772 30.5768871307 28.7484741211 1 1 7 3
80726 -1 1 1 1 0 0 0.174804136157 -0.76684898138 11 -11 17.5537071228 13.0870885849 2 2 18.9914245605 94.1716842651 30.3399543762 6 2 6 2
80764 1 1 1 1 0 0 0.725564837456 0.547448158264 -11 -11 22.7210884094 20.1763496399 2 2 68.7325515747 87.4005737305 54.146774292 3 2 6 2
120516 -1 1 1 1 0 0 0.385272443295 -0.213368028402 11 -11 44.1800842285 29.4374389648 2 2 107.215789795 183.173461914 14.3590526581 1 1 3 2
120537 1 -1 1 1 0 0 0.935491502285 0.893934607506 -11 11 43.7897033691 28.2820644379 2 2 75.2682495117 89.7619934082 30.6132984161 1 1 5 4
120546 1 1 1 1 0 0 -0.956821262836 0.201506391168 -11 -11 25.1916332245 19.7429141998 2 2 72.711227417 44.3522529602 22.3910446167 1 1 4 2
145222 -1 1 1 1 0 0 0.763321459293 0.628891646862 11 -11 141.316574097 103.325691223 2 2 53.0749588013 87.8486175537 138.364273071 2 1 3 2
145271 -1 1 1 0 0 0 0.904502868652 0.864724695683 11 -11 65.6604232788 36.261756897 2 0 68.8131561279 18.5350131989 61.2801094055 5 1 7 2
70627 -1 1 0 1 0 0 -0.894267261028 0.690651416779 11 -11 23.9419078827 17.5655975342 2 2 75.9417190552 34.4253044128 88.8901062012 4 3 7 2
70635 -1 -1 1 1 0 0 0.287260174751 0.960479736328 11 11 59.9647636414 42.873966217 2 2 15.9708137512 18.3248195648 21.8011264801 2 2 2 4
70656 -1 1 1 1 0 0 -0.691512107849 0.925609469414 11 -11 65.1048049927 33.0443992615 2 2 25.8753204346 134.528060913 47.5441474915 3 2 5 2
73136 1 -1 1 1 0 0 0.970810651779 -0.136061027646 -11 11 141.697433472 10.4426898956 2 2 66.0643005371 50.6185493469 96.3369140625 3 1 6 2
81421 -1 1 1 1 0 0 0.720697522163 0.858323097229 11 -11 74.1414489746 41.9517326355 2 2 41.4859886169 103.420669556 36.370639801 4 2 6 2
81434 -1 1 1 1 0 0 0.917795717716 0.916314959526 11 -11 62.2991065979 49.440071106 2 2 51.2679901123 23.0855350494 125.804420471 1 0 3 2
81473 -1 1 1 1 0 0 0.89681494236 -0.0711985677481 11 -11 42.6060066223 20.4314098358 2 2 38.4691581726 83.7936553955 39.3746566772 2 2 9 2
118549 1 -1 1 1 0 0 -0.536401987076 -0.982661902905 -11 11 42.0767707825 8.17922973633 2 2 57.1005554199 112.764724731 5.83680725098 2 0 5 1
118565 1 -1 1 1 0 0 -0.506932795048 0.925197482109 -11 11 70.6308059692 39.9941291809 2 2 182.464401245 238.588867188 33.4083747864 3 1 7 2
76004 1 -1 1 1 0 0 0.957964301109 0.152621403337 -11 11 108.002784729 30.2310447693 2 2 116.387794495 69.5620956421 91.3266601562 3 1 6 2
76025 1 1 1 1 0 0 0.841156065464 -0.540906250477 -11 -11 75.5044174194 26.1666431427 0 2 76.7384643555 81.2673568726 91.9782714844 2 1 4 2
76320 -1 1 1 1 0 1 0.914151489735 0.494597136974 11 -11 45.8422813416 33.0597343445 2 2 133.667663574 153.140075684 16.2166728973 3 2 6 2
76346 -1 -1 1 1 0 0 0.899625062943 -0.97709441185 11 11 64.2340011597 57.1253738403 2 2 61.9883117676 26.1634235382 127.680900574 1 0 2 2
76353 1 -1 1 1 0 0 0.810639083385 -0.297732919455 -11 11 24.166015625 13.9082193375 2 2 131.509872437 81.0586776733 23.7063827515 2 1 3 2
91318 -1 1 1 1 0 0 -0.177270576358 0.903170645237 11 -11 102.993774414 76.1568908691 2 2 114.404449463 62.4423408508 57.6876373291 3 0 5 3
91324 -1 1 1 1 0 0 0.964297473431 -0.451207578182 11 -11 54.7096252441 25.9854812622 2 2 62.5435409546 43.2442398071 92.7051773071 4 2 9 2
91330 1 -1 1 1 0 0 -0.98053586483 0.704453587532 -11 11 143.442443848 111.99697876 2 2 45.3742370605 43.8587684631 104.81716156 2 2 4 2
102335 1 1 1 1 0 0 -0.514558017254 0.943825721741 -11 -11 58.5571136475 47.1823387146 2 2 89.2050933838 91.8019332886 116.138496399 4 1 6 2
102344 -1 -1 1 1 0 0 0.922310590744 0.710413575172 11 11 154.867889404 9.04139328003 2 2 96.2792434692 120.871986389 44.482006073 2 1 5 1
102376 1 -1 1 1 0 0 0.802946925163 0.957010686398 -11 11 50.4643669128 32.8819122314 2 2 138.459350586 115.335823059 80.9874038696 3 1 6 2
102396 1 1 1 1 0 0 0.57367503643 -0.587843596935 -11 -11 82.5893325806 35.3426589966 2 2 219.814575195 82.3145217896 17.5858020782 2 2 6 3
83995 1 -1 0 1 0 0 0.813955962658 0.937690794468 -11 11 52.3340873718 36.8097915649 2 2 166.493240356 216.161300659 84.9775238037 1 1 4 2
84307 -1 1 1 0 0 0 0.38872346282 0.802652060986 11 -11 61.2276649475 51.5771026611 2 2 57.4771194458 70.2032623291 132.174835205 1 0 4 2
84363 -1 1 1 1 0 0 0.967065870762 0.930148482323 11 -11 79.2071685791 53.1703987122 2 2 50.7855911255 50.6723594666 51.0682106018 3 1 3 2
84387 -1 -1 1 1 0 0 0.447955876589 -0.87023961544 11 11 37.2471504211 27.729473114 2 2 57.3269729614 108.674087524 35.9542541504 2 0 6 3
84411 -1 -1 1 1 0 0 0.966241359711 -0.88058000803 11 11 109.125228882 40.4699249268 2 2 64.9336166382 37.2251739502 145.92225647 3 1 8 2
84425 -1 1 1 1 0 0 0.914338886738 0.389155000448 11 -11 134.402252197 34.269443512 2 2 152.899032593 138.320175171 132.554580688 2 1 4 2
84456 1 1 1 1 0 0 0.957572877407 0.965103328228 -11 -11 182.393753052 70.4950485229 2 2 48.1790275574 36.59582901 227.567977905 1 1 2 2
84486 -1 -1 1 1 0 0 0.0251777917147 0.503340244293 11 11 19.2518215179 10.9387741089 2 2 48.0884056091 13.3294715881 16.8636054993 1 1 2 2
85310 -1 1 1 1 0 0 0.948221683502 0.0930498540401 11 -11 46.732170105 41.3752479553 2 2 185.157470703 148.280471802 155.575057983 1 1 6 2
85379 1 1 1 1 0 0 0.947881579399 0.959978044033 -11 -11 162.430526733 132.422180176 2 2 103.417320251 116.234573364 63.5927581787 2 2 2 3
86009 -1 1 1 1 0 0 -0.282012999058 -0.950703561306 11 -11 34.0163841248 9.77430820465 2 2 117.799957275 116.808586121 47.9638175964 3 1 3 1
86024 -1 1 1 1 0 0 0.574550509453 0.0973878353834 11 -11 99.7507858276 32.7795753479 2 2 76.1857376099 126.307800293 25.9379177094 2 1 6 2
86034 -1 1 1 1 0 0 0.942074656487 0.827512741089 11 -11 34.052444458 20.4343204498 2 2 125.977233887 90.8021850586 125.361671448 3 1 5 2
86052 1 1 1 1 0 0 0.942997932434 0.133433103561 -11 -11 42.4842376709 23.4591770172 2 2 25.6810779572 91.7005844116 62.3518104553 2 1 6 2
86084 1 -1 0 1 1 1 0.486849278212 -0.514605641365 -11 11 189.490768433 33.4211273193 0 2 51.2347793579 51.333530426 28.979309082 2 1 5 3
86089 1 -1 1 1 0 0 0.704078793526 0.372065871954 -11 11 63.0978355408 20.0416278839 2 2 177.773284912 173.5103302 32.2677459717 2 2 3 2
139441 -1 1 1 1 0 1 0.971019327641 0.848110198975 11 -11 47.517036438 44.3390388489 2 2 63.5670623779 67.513923645 47.6688423157 3 2 6 2
139496 -1 1 1 1 0 0 0.93311804533 -0.688098549843 11 -11 109.475898743 19.3947715759 2 2 40.641620636 45.8470573425 74.5991516113 2 1 8 2
94013 -1 1 1 1 0 0 0.937224805355 0.676202833652 11 -11 78.8943481445 26.6271152496 2 2 36.3207511902 42.8971176147 37.7558135986 0 0 1 2
94044 1 -1 1 1 0 0 0.587132275105 0.892403423786 -11 11 153.332427979 98.2408981323 2 2 270.753082275 357.900146484 108.25693512 1 0 3 3
94072 -1 1 1 1 0 0 0.768013358116 -0.981976866722 11 -11 115.256095886 61.2174339294 2 0 64.907371521 88.9873886108 66.7923049927 2 1 5 2
181109 1 1 1 1 0 0 0.749685764313 0.848422884941 -11 -11 16.8483543396 15.2651700974 2 2 185.468521118 179.01109314 7.34581375122 1 0 8 2
181139 1 -1 1 1 0 0 0.885744512081 -0.765308022499 -11 11 55.6097412109 16.9213161469 2 2 41.4249458313 66.2609024048 41.4603843689 3 3 7 2
181182 1 -1 1 1 0 0 0.864127218723 0.835735321045 -11 11 99.0113220215 84.7353744507 2 2 148.261810303 147.509063721 360.394165039 2 1 4 2
121204 -1 1 1 1 0 0 0.912577807903 -0.0175995640457 11 -11 110.968452454 102.372299194 2 2 171.765060425 79.5146484375 225.698455811 2 1 7 2
121239 1 1 1 1 0 0 0.848167061806 0.513717591763 -11 -11 156.882965088 87.8136978149 2 2 77.6201934814 116.854202271 264.722106934 1 1 5 2
121299 -1 1 1 1 0 1 -0.077322922647 -0.879887580872 11 -11 32.4407691956 7.92919397354 2 2 47.5519180298 68.7245254517 47.3418006897 3 2 3 1
121852 -1 -1 1 1 0 0 0.557190656662 0.940582334995 11 11 49.7434959412 36.4649238586 2 2 34.3358688354 105.333129883 24.3796920776 3 1 3 3
132149 -1 1 1 1 0 0 0.953518629074 0.367982208729 11 -11 119.786697388 25.9575939178 2 2 97.2551727295 78.273223877 115.627204895 4 4 4 2
132163 1 -1 0 1 0 0 0.172491207719 0.577861070633 -11 11 49.9665336609 23.1042823792 0 2 43.5770263672 41.1204528809 88.5941696167 1 1 6 2
160341 1 -1 1 1 0 0 0.968568265438 0.855981111526 -11 11 89.0825195312 46.467300415 2 2 109.932312012 96.6290969849 60.9398117065 2 0 4 2
160379 1 -1 1 1 0 0 0.484263092279 -0.837322235107 -11 11 63.5220184326 60.3224143982 2 2 69.0796508789 102.213569641 34.0341796875 3 2 8 2
160399 -1 1 1 1 0 0 0.833749771118 -0.0430194586515 11 -11 20.0427436829 19.9989719391 2 2 156.378601074 177.902526855 31.2629356384 2 1 6 2
132413 1 -1 1 1 0 1 0.235202774405 0.400135248899 -11 11 24.4228382111 12.7194976807 2 2 56.6680908203 52.714099884 28.7858409882 4 1 7 2
132432 -1 -1 1 1 0 0 0.106007426977 -0.773547172546 11 11 21.3551197052 13.1868991852 2 2 105.298576355 188.8074646 24.2785015106 4 2 5 2
132466 -1 1 1 1 0 0 0.912471175194 -0.294894427061 11 -11 100.249908447 8.46533966064 2 2 61.4392433167 235.137115479 53.5824203491 3 1 5 1
132473 1 1 1 1 0 0 0.955168128014 -0.330987334251 -11 -11 104.100204468 24.15391922 1 2 3.38380217552 5.4145860672 21.3700733185 2 1 5 2
147301 -1 1 0 1 0 1 0.931281864643 -0.906632423401 11 -11 81.4768447876 10.8304109573 2 2 146.556732178 94.6488494873 67.5205459595 3 1 3 2
147323 -1 1 1 1 0 0 0.913283705711 0.821855902672 11 -11 100.498603821 33.9526939392 2 2 14.8008136749 52.4119682312 17.4303531647 2 1 4 2
147360 -1 1 1 1 0 0 0.15839625895 0.694972813129 11 -11 22.0934371948 18.3019275665 2 2 130.111129761 112.061836243 41.0705909729 1 1 5 2
147367 -1 1 1 1 0 0 0.67788618803 -0.620040774345 11 -11 158.969482422 22.5752906799 2 2 80.0029220581 62.9539604187 186.57862854 3 2 7 2
150199 -1 -1 1 1 0 0 0.957691848278 0.758178293705 11 11 78.2712936401 20.3823413849 2 2 73.7745056152 133.737686157 53.5899772644 2 1 4 2
134366 -1 1 1 1 0 0 0.72400033474 -0.646441876888 11 -11 71.1135940552 13.3679895401 2 2 87.9422683716 94.5537109375 76.8212585449 3 3 5 2
137481 -1 1 1 1 0 0 0.551710963249 0.745454907417 11 -11 32.1209220886 19.5619716644 2 2 32.2013206482 63.3851203918 51.6872520447 3 1 8 2
145115 1 1 1 1 0 0 -0.268189936876 -0.960749745369 -11 -11 14.1796216965 8.54663562775 2 2 70.7771682739 80.7119140625 48.2465324402 4 3 5 1
145170 1 -1 1 1 0 0 0.826433062553 0.782576680183 -11 11 33.3597297668 30.4648971558 2 2 211.570480347 337.548980713 17.3397274017 2 0 4 2
145195 -1 -1 1 1 0 0 0.935487926006 0.546790421009 11 11 69.9400177002 26.4946670532 2 2 87.0923156738 67.2367782593 71.0693740845 3 0 5 2
152746 -1 1 1 1 0 0 0.904936671257 0.971015274525 11 -11 47.8803710938 43.4428367615 2 2 102.950508118 150.265914917 93.8127822876 1 1 2 2
152751 1 -1 1 1 0 0 0.95213329792 0.709267556667 -11 11 193.186050415 24.8631763458 2 2 127.773323059 85.4691619873 82.8569793701 3 2 6 2
152758 -1 1 1 1 0 0 0.424367338419 0.78785276413 11 -11 73.2498016357 26.1620674133 2 2 212.855789185 185.913452148 90.9526519775 2 2 4 2
168725 -1 -1 1 1 0 0 0.95570486784 0.751572906971 11 11 88.3897323608 27.8123493195 2 2 161.860931396 169.897674561 57.2105178833 4 1 7 2
168733 -1 -1 1 1 0 0 0.859518766403 0.661627709866 11 11 23.2084941864 13.6964950562 2 2 104.910621643 70.0598373413 46.598903656 1 1 1 2
196101 1 -1 1 0 0 0 0.952830135822 0.345087468624 -11 11 123.189628601 19.7384815216 2 2 99.2828292847 66.4865341187 33.5502624512 3 3 5 3
90450 1 -1 1 1 0 0 -0.689313292503 0.95324742794 -11 11 73.5880813599 71.2358703613 0 2 46.5570716858 191.003250122 115.725646973 2 1 7 2
111210 -1 -1 1 1 0 0 0.883252382278 -0.295617371798 11 11 37.7991256714 14.0911140442 2 2 69.0804901123 34.7200393677 11.3822917938 1 0 6 3
111232 1 -1 1 1 0 0 -0.514439165592 0.919170081615 -11 11 45.2222213745 32.2931404114 2 2 29.1176452637 46.1927604675 48.438457489 3 0 4 2
111251 -1 1 1 1 0 0 0.951946794987 0.905893683434 11 -11 61.2839241028 21.3986320496 2 2 109.73563385 114.438598633 72.271812439 1 1 5 2
111712 -1 1 1 1 0 0 0.972459077835 0.930239975452 11 -11 64.3307647705 55.0296211243 2 2 33.8568611145 48.4496765137 122.001678467 3 2 4 2
194921 -1 1 1 1 0 0 0.890544891357 0.918240487576 11 -11 46.5236053467 31.221414566 2 2 82.0795059204 22.6390609741 28.2906990051 3 3 5 2
194950 -1 1 1 1 0 0 0.966497838497 0.945255219936 11 -11 93.1559371948 61.8653831482 2 2 38.0269317627 45.5750007629 151.304428101 0 0 3 2
194999 -1 1 1 1 0 0 -0.352235376835 0.770549595356 11 -11 49.839630127 21.6877307892 2 2 80.5004272461 92.1707458496 103.433181763 2 1 3 2
